# Input: ./data/youtube_ultra_sparse.txt
# Nodes: 21492    Edges: 134712
# Algoritm: Clauset-Newman-Moore
# Modularity: 0.439420
# Communities: 73
# NId	CommunityId
126460	0
664543	0
381939	0
665106	0
73442	0
42760	0
664569	0
79690	0
36285	0
27889	0
667293	0
17744	0
221504	0
664547	0
664623	0
37013	0
11926	0
126159	0
27496	0
667277	0
193995	0
667209	0
217942	0
667319	0
46967	0
665897	0
47660	0
50580	0
666525	0
32825	0
33136	0
666951	0
31692	0
32789	0
42708	0
24385	0
642342	0
665901	0
9118	0
32480	0
32880	0
32540	0
1506	0
706212	0
19894	0
7230	0
10111	0
6990	0
31769	0
32930	0
260	0
32318	0
4236	0
4839	0
32582	0
33387	0
234816	0
30974	0
8184	0
377	0
5051	0
31314	0
33044	0
7842	0
8546	0
32878	0
32309	0
6217	0
804690	0
669391	0
1088954	0
32068	0
7844	0
1037453	0
31753	0
226819	0
32733	0
55038	0
667057	0
44075	0
29218	0
32086	0
85287	0
674430	0
2940	0
515151	0
33165	0
32184	0
666877	0
32250	0
32942	0
655568	0
28218	0
19481	0
22137	0
1264	0
139235	0
5072	0
11220	0
445390	0
28492	0
294515	0
42961	0
667550	0
36803	0
72986	0
1053491	0
668749	0
70733	0
668664	0
917885	0
57810	0
122166	0
27512	0
217825	0
4894	0
670438	0
668585	0
45973	0
668291	0
127582	0
36910	0
668216	0
666560	0
50254	0
11543	0
1051791	0
1053910	0
39026	0
665415	0
430	0
9016	0
2979	0
27584	0
2150	0
1657	0
7730	0
6732	0
1096243	0
59281	0
10635	0
302	0
664311	0
39564	0
9268	0
21409	0
74498	0
668212	0
59508	0
33240	0
51770	0
4118	0
31817	0
669417	0
5070	0
665968	0
1049932	0
43884	0
206615	0
43100	0
3306	0
5793	0
70634	0
27343	0
677034	0
43851	0
56528	0
670639	0
172313	0
80607	0
33451	0
176637	0
60819	0
665836	0
62983	0
665612	0
664512	0
128927	0
669365	0
676979	0
665889	0
23350	0
670334	0
643807	0
22186	0
36916	0
36722	0
36703	0
123620	0
132761	0
41816	0
22584	0
139727	0
60180	0
720995	0
42977	0
42982	0
42947	0
100278	0
8690	0
192304	0
7348	0
1970	0
38068	0
7766	0
42630	0
674263	0
59652	0
41769	0
41752	0
28014	0
2709	0
6238	0
41451	0
42659	0
48178	0
11378	0
33515	0
48037	0
10003	0
8526	0
48011	0
328820	0
57995	0
187113	0
668997	0
22396	0
903004	0
47410	0
668926	0
1014274	0
665381	0
668924	0
21780	0
765	0
651104	0
47439	0
5833	0
21591	0
7936	0
26378	0
4047	0
51689	0
43697	0
2106	0
47636	0
51653	0
49057	0
36806	0
219530	0
29019	0
33456	0
17214	0
27581	0
38092	0
84289	0
670269	0
665394	0
747763	0
670202	0
9241	0
670263	0
665962	0
175998	0
848249	0
1016622	0
899657	0
282365	0
711231	0
645250	0
1067427	0
74032	0
58247	0
694420	0
59756	0
1034014	0
29003	0
664330	0
664374	0
71290	0
644985	0
946003	0
1028596	0
122901	0
1036320	0
62711	0
1062770	0
1037153	0
9395	0
3211	0
1099067	0
641501	0
669491	0
663550	0
1017669	0
1056829	0
280695	0
22464	0
9478	0
27694	0
7852	0
261735	0
4005	0
4944	0
23529	0
8669	0
29908	0
59647	0
28780	0
58957	0
59228	0
41663	0
58490	0
11128	0
46292	0
10621	0
58979	0
44980	0
39133	0
58923	0
39073	0
103299	0
59023	0
54278	0
58496	0
11351	0
69223	0
58779	0
58563	0
58968	0
586172	0
58705	0
50774	0
45268	0
59226	0
49642	0
17870	0
8111	0
58518	0
5005	0
40489	0
58702	0
40104	0
46193	0
59087	0
58562	0
57525	0
33511	0
57519	0
917	0
5875	0
10809	0
36676	0
39732	0
7345	0
5542	0
453	0
5095	0
51575	0
4145	0
27683	0
21682	0
4362	0
45852	0
6319	0
10299	0
5154	0
5583	0
5183	0
5645	0
57222	0
53197	0
23977	0
61306	0
61240	0
666190	0
11633	0
28560	0
689325	0
70697	0
8970	0
19901	0
49089	0
70912	0
254338	0
70752	0
70720	0
53963	0
70761	0
68066	0
52181	0
655586	0
46526	0
70781	0
5807	0
57501	0
58153	0
70805	0
69533	0
22102	0
69243	0
49796	0
37242	0
49892	0
69321	0
30789	0
90059	0
46050	0
9226	0
69075	0
69488	0
27347	0
58903	0
76002	0
76423	0
5609	0
4209	0
200192	0
17292	0
45899	0
5779	0
66388	0
5941	0
76600	0
8977	0
44583	0
653831	0
6278	0
45895	0
3700	0
90921	0
74309	0
66440	0
74228	0
4857	0
674539	0
674543	0
655494	0
59650	0
37364	0
36947	0
28723	0
82251	0
8934	0
28782	0
67345	0
73441	0
198242	0
4489	0
29150	0
37495	0
667676	0
44550	0
161	0
80186	0
67891	0
482187	0
656524	0
58413	0
668093	0
5036	0
1984	0
6757	0
272087	0
8449	0
21755	0
810	0
666596	0
900731	0
1037166	0
665423	0
681171	0
1019674	0
168425	0
1126532	0
667153	0
67668	0
664299	0
118504	0
11983	0
103825	0
688157	0
71456	0
551390	0
95509	0
2823	0
123307	0
1051	0
3751	0
889	0
32395	0
76596	0
161031	0
126861	0
126637	0
89623	0
3582	0
4369	0
4069	0
127263	0
635788	0
126676	0
338896	0
29748	0
1375	0
127104	0
89662	0
98170	0
49386	0
89697	0
50427	0
74582	0
127180	0
127348	0
17843	0
703320	0
708923	0
126991	0
127173	0
126623	0
28101	0
59826	0
85443	0
127125	0
78575	0
735038	0
89586	0
4310	0
3666	0
60261	0
5176	0
4315	0
127075	0
118789	0
89778	0
60069	0
127051	0
735352	0
126733	0
126705	0
4322	0
3740	0
2197	0
126979	0
4807	0
4895	0
10789	0
4848	0
126938	0
90598	0
77151	0
89706	0
89594	0
46233	0
37130	0
11216	0
57841	0
11467	0
126901	0
59968	0
127318	0
89789	0
75023	0
89704	0
1015	0
28053	0
127156	0
37356	0
126854	0
89888	0
81736	0
127214	0
23554	0
78576	0
28196	0
126611	0
28046	0
4981	0
60603	0
692215	0
100385	0
89565	0
145656	0
127160	0
46840	0
126829	0
88478	0
23563	0
124979	0
87997	0
88082	0
60532	0
126828	0
126997	0
88318	0
60301	0
108114	0
28065	0
62730	0
28130	0
11044	0
6131	0
160509	0
88535	0
98215	0
60255	0
82221	0
60583	0
126617	0
75003	0
127239	0
39122	0
60307	0
60456	0
2944	0
89588	0
126527	0
82321	0
39103	0
126749	0
29637	0
8610	0
97046	0
30486	0
21448	0
166329	0
78637	0
39863	0
17715	0
126977	0
88409	0
49979	0
88947	0
55403	0
88650	0
84581	0
30953	0
195988	0
28926	0
67608	0
70108	0
89790	0
124298	0
89944	0
88444	0
7147	0
10039	0
124326	0
124679	0
124366	0
8763	0
124145	0
28080	0
124215	0
152847	0
70970	0
60230	0
129373	0
75079	0
67948	0
128807	0
81336	0
80228	0
80294	0
81569	0
40432	0
80221	0
1011	0
32691	0
5856	0
89478	0
37136	0
4306	0
37702	0
663569	0
666918	0
771	0
40026	0
1132951	0
51063	0
132683	0
132333	0
132283	0
7971	0
131223	0
131310	0
131236	0
132261	0
86186	0
130975	0
130966	0
130930	0
43285	0
132991	0
17506	0
129362	0
85714	0
133267	0
133258	0
133275	0
133107	0
3602	0
669596	0
3808	0
3849	0
3883	0
33861	0
124874	0
1179	0
644974	0
8908	0
130253	0
30387	0
39381	0
63182	0
2088	0
1352	0
27901	0
68005	0
18851	0
874	0
130670	0
84921	0
140472	0
140488	0
135682	0
2251	0
4365	0
142610	0
7024	0
5332	0
97261	0
11913	0
1092770	0
41554	0
28119	0
79225	0
47638	0
5345	0
49867	0
65994	0
131666	0
49417	0
7939	0
79649	0
332592	0
663534	0
132525	0
224765	0
314827	0
28709	0
3194	0
7194	0
4367	0
3709	0
3676	0
86450	0
3574	0
4352	0
3728	0
34902	0
129320	0
131003	0
86308	0
131006	0
71128	0
3922	0
22552	0
75019	0
84067	0
95969	0
36316	0
132603	0
53617	0
132724	0
132634	0
132781	0
132190	0
132712	0
44371	0
49684	0
1245	0
62740	0
132727	0
132760	0
95937	0
131789	0
57739	0
43468	0
49920	0
3909	0
194632	0
131450	0
126729	0
131458	0
126131	0
4668	0
4268	0
80305	0
3230	0
40335	0
45155	0
131901	0
8248	0
197643	0
86325	0
131886	0
3753	0
60983	0
813	0
218957	0
440381	0
3697	0
3652	0
663599	0
3579	0
3642	0
3684	0
3611	0
9403	0
3729	0
1253	0
3578	0
3935	0
4965	0
4337	0
133101	0
34028	0
125347	0
11027	0
58083	0
55491	0
71270	0
134511	0
6198	0
21504	0
54489	0
28510	0
812458	0
278208	0
130262	0
1060	0
9476	0
76791	0
66392	0
52162	0
132348	0
8223	0
3212	0
132421	0
55806	0
132385	0
139030	0
96689	0
133843	0
97056	0
133829	0
133825	0
100044	0
436849	0
136236	0
310	0
3218	0
830	0
28052	0
8214	0
22779	0
62784	0
3905	0
24764	0
63148	0
1959	0
38265	0
1037	0
1064	0
1680	0
22181	0
126609	0
60299	0
515984	0
25018	0
89635	0
3917	0
9327	0
60225	0
9325	0
8706	0
19133	0
75936	0
118866	0
89598	0
9379	0
43020	0
9345	0
173056	0
5130	0
17726	0
80280	0
23339	0
93124	0
155970	0
202925	0
177927	0
62820	0
1629	0
80193	0
62987	0
17305	0
393896	0
136597	0
693486	0
107883	0
107128	0
110122	0
143843	0
72919	0
85049	0
135352	0
23493	0
64942	0
57576	0
655903	0
18895	0
1689	0
19997	0
85865	0
568390	0
664835	0
4419	0
43508	0
616939	0
256	0
340	0
155	0
312	0
664247	0
21710	0
1089	0
1527	0
339142	0
640245	0
21701	0
21678	0
932	0
21686	0
665613	0
5198	0
5223	0
5178	0
3797	0
5207	0
7851	0
5932	0
5893	0
6147	0
10315	0
5568	0
6011	0
5847	0
5699	0
665794	0
43116	0
665389	0
6331	0
43377	0
6225	0
5564	0
6007	0
43352	0
3942	0
5689	0
5655	0
6194	0
6035	0
52297	0
2842	0
5851	0
6176	0
6149	0
5531	0
5550	0
5643	0
6275	0
1008	0
2050	0
5890	0
6313	0
6028	0
6253	0
5839	0
5863	0
6181	0
5876	0
5997	0
8513	0
3958	0
3936	0
4000	0
6224	0
6193	0
6116	0
5487	0
5961	0
5768	0
7857	0
7824	0
47707	0
7841	0
7859	0
7845	0
7719	0
9419	0
46951	0
7777	0
7741	0
5033	0
7738	0
59560	0
7234	0
1829	0
19038	0
7780	0
4978	0
667340	0
1365	0
676689	0
3009	0
28460	0
667334	0
4050	0
509887	0
664517	0
669705	0
7821	0
2891	0
4831	0
7863	0
1087510	0
4879	0
957	0
667337	0
6749	0
663694	0
670385	0
664214	0
2903	0
4808	0
2853	0
4771	0
7786	0
7849	0
7778	0
3590	0
1055	0
11239	0
11612	0
11594	0
11602	0
11698	0
10875	0
11402	0
11421	0
11171	0
10489	0
10497	0
9495	0
17302	0
11696	0
11310	0
11232	0
11242	0
10285	0
11062	0
1569	0
10572	0
5465	0
38846	0
7986	0
10112	0
1713	0
10553	0
8257	0
1973	0
1736	0
3180	0
6729	0
663547	0
19332	0
11459	0
10195	0
11451	0
7984	0
1752	0
11294	0
11287	0
1462	0
192832	0
4780	0
4741	0
11414	0
5456	0
11322	0
10752	0
10678	0
11206	0
664232	0
9886	0
636837	0
665933	0
664253	0
183730	0
9876	0
664271	0
42981	0
42337	0
9791	0
9607	0
220679	0
3235	0
10032	0
28536	0
667474	0
9650	0
1021	0
3003	0
2994	0
2851	0
686527	0
2920	0
7182	0
792392	0
3000	0
664424	0
7390	0
189561	0
6957	0
2954	0
2932	0
8132	0
664242	0
19599	0
85904	0
11904	0
11882	0
11797	0
11795	0
11890	0
5113	0
18944	0
5116	0
5110	0
3724	0
3220	0
1041306	0
6350	0
18846	0
28951	0
28972	0
655888	0
6605	0
28943	0
147760	0
28964	0
28928	0
9367	0
28924	0
28936	0
90752	0
28960	0
4245	0
4242	0
7386	0
28922	0
328840	0
6530	0
28923	0
9331	0
82008	0
663600	0
8835	0
8955	0
6577	0
4384	0
393688	0
663604	0
4740	0
4947	0
4843	0
3810	0
4878	0
4880	0
9394	0
656343	0
3960	0
9358	0
4788	0
3974	0
4822	0
22015	0
637678	0
663612	0
100420	0
28962	0
62007	0
17890	0
17751	0
369583	0
17779	0
787675	0
17764	0
4428	0
181598	0
17738	0
664511	0
3832	0
17876	0
735780	0
1080611	0
17894	0
17859	0
664349	0
17838	0
17822	0
664419	0
4410	0
60279	0
663734	0
652381	0
17827	0
9029	0
221611	0
8406	0
9167	0
161746	0
8875	0
8909	0
324212	0
426102	0
1036679	0
66593	0
8799	0
8478	0
1137203	0
708308	0
8489	0
90608	0
8100	0
27648	0
8599	0
8949	0
8574	0
36743	0
8944	0
9227	0
8985	0
9089	0
664575	0
6526	0
664639	0
700554	0
8464	0
8181	0
80030	0
9130	0
8175	0
8618	0
8268	0
8593	0
344608	0
8434	0
27891	0
664210	0
664637	0
8754	0
8507	0
8999	0
8463	0
8227	0
8957	0
9074	0
8596	0
666797	0
9251	0
8213	0
7950	0
159313	0
8369	0
83888	0
9242	0
192333	0
8954	0
9007	0
26857	0
8472	0
185913	0
8362	0
8860	0
8872	0
4179	0
3949	0
3625	0
3768	0
9025	0
8114	0
656119	0
663617	0
734117	0
84749	0
9163	0
8187	0
212884	0
8633	0
9057	0
8640	0
422335	0
8210	0
8053	0
4035	0
4321	0
846	0
8939	0
8044	0
8994	0
709168	0
8738	0
7476	0
7589	0
7957	0
8148	0
1029059	0
8788	0
8902	0
1120007	0
1217	0
1525	0
77353	0
2843	0
8953	0
8734	0
8760	0
8320	0
8728	0
8421	0
9071	0
752482	0
645367	0
8390	0
8415	0
7969	0
8158	0
8197	0
8617	0
8548	0
169719	0
9169	0
3190	0
6546	0
22472	0
9376	0
8751	0
6862	0
8699	0
52803	0
7942	0
23155	0
9259	0
74439	0
8092	0
7925	0
664630	0
4250	0
8882	0
4967	0
8363	0
1014309	0
4823	0
3649	0
4830	0
8491	0
9153	0
8251	0
664568	0
8048	0
9003	0
7977	0
4123	0
8159	0
2841	0
650946	0
4434	0
29440	0
9277	0
6595	0
8864	0
3308	0
8479	0
883	0
8830	0
4399	0
8129	0
7612	0
678365	0
21983	0
21562	0
21453	0
23311	0
9477	0
23428	0
133767	0
17436	0
607558	0
9466	0
23315	0
66414	0
57270	0
483418	0
665960	0
184262	0
1976	0
17657	0
671146	0
35117	0
35019	0
35010	0
35017	0
4266	0
25557	0
34118	0
34502	0
1447	0
1049123	0
2123	0
27569	0
27563	0
22247	0
156534	0
447723	0
47644	0
27963	0
28994	0
229121	0
155865	0
29018	0
282181	0
43098	0
31299	0
31394	0
78731	0
29709	0
29733	0
29723	0
23556	0
23522	0
381378	0
2135	0
3216	0
26623	0
357531	0
31038	0
4166	0
35828	0
37409	0
655615	0
42998	0
43032	0
47112	0
37342	0
37269	0
336836	0
669445	0
669437	0
2094	0
669432	0
196483	0
118231	0
62394	0
37671	0
19917	0
9941	0
44087	0
44660	0
44724	0
139389	0
22891	0
44107	0
49204	0
49588	0
49644	0
100568	0
48948	0
49378	0
78787	0
49682	0
468614	0
43392	0
43357	0
43173	0
43079	0
43411	0
39244	0
4022	0
41328	0
39225	0
39255	0
40811	0
3792	0
39890	0
99790	0
43164	0
36086	0
696698	0
283613	0
43647	0
50484	0
36979	0
45611	0
44712	0
305846	0
50075	0
49751	0
679508	0
679505	0
66422	0
58033	0
37375	0
58098	0
18925	0
60308	0
3678	0
53774	0
3887	0
48707	0
54788	0
56598	0
9977	0
55960	0
43257	0
54741	0
3353	0
35987	0
52429	0
53295	0
56576	0
56349	0
55539	0
54065	0
127365	0
53550	0
55305	0
33706	0
46753	0
57362	0
57408	0
46649	0
22494	0
54017	0
54442	0
51841	0
39966	0
56011	0
54774	0
29770	0
2818	0
22060	0
607516	0
91119	0
36247	0
128666	0
672652	0
1378	0
28909	0
9937	0
282876	0
355921	0
3054	0
3661	0
3672	0
84187	0
85832	0
2481	0
84611	0
2679	0
77270	0
85677	0
207216	0
33693	0
17313	0
71926	0
84660	0
157486	0
84108	0
327926	0
3695	0
3598	0
76262	0
160845	0
84924	0
184125	0
132637	0
69844	0
176491	0
9336	0
3657	0
87331	0
89691	0
89755	0
160276	0
207801	0
89580	0
83510	0
30644	0
6533	0
123249	0
595273	0
30980	0
62620	0
157457	0
257482	0
122893	0
157107	0
74813	0
58177	0
207043	0
3856	0
60965	0
79739	0
38404	0
188675	0
79837	0
11765	0
83666	0
45873	0
89767	0
60149	0
79910	0
122737	0
28567	0
336823	0
150511	0
60574	0
62432	0
191297	0
84629	0
115987	0
191194	0
84366	0
77576	0
22591	0
194103	0
166253	0
154368	0
60551	0
71249	0
427357	0
175748	0
2108	0
122903	0
30628	0
3177	0
6937	0
228980	0
59879	0
62503	0
272513	0
102375	0
205054	0
153754	0
175790	0
79020	0
294646	0
337818	0
51079	0
163392	0
89914	0
79696	0
204000	0
79509	0
85823	0
79294	0
3888	0
486830	0
187118	0
87406	0
102262	0
3873	0
3835	0
176060	0
83804	0
84776	0
61004	0
199659	0
88820	0
143768	0
101488	0
45715	0
139951	0
94463	0
139720	0
256291	0
28797	0
161864	0
62661	0
147956	0
89856	0
118648	0
272499	0
46083	0
190039	0
3863	0
185070	0
93793	0
73039	0
89891	0
87682	0
59973	0
78645	0
139705	0
3852	0
123725	0
157465	0
84577	0
143692	0
84984	0
62905	0
109016	0
125779	0
266943	0
306786	0
101650	0
122738	0
122916	0
221606	0
175779	0
101657	0
112164	0
188453	0
204260	0
122764	0
126102	0
101465	0
408753	0
270032	0
183094	0
99168	0
375775	0
375626	0
287248	0
126123	0
376110	0
188444	0
60525	0
175625	0
127718	0
79144	0
233470	0
87782	0
175822	0
227149	0
265285	0
61438	0
271123	0
59188	0
118681	0
60280	0
101782	0
71346	0
134324	0
161868	0
49427	0
201534	0
134846	0
33670	0
30707	0
82421	0
78964	0
17318	0
68016	0
193442	0
28532	0
160177	0
78603	0
78607	0
4283	0
118887	0
142331	0
60052	0
102514	0
163359	0
84292	0
270073	0
82337	0
269887	0
166698	0
79881	0
101932	0
91924	0
265294	0
267797	0
175834	0
79928	0
137699	0
151221	0
114469	0
100126	0
57948	0
63623	0
122148	0
112267	0
78861	0
46614	0
65094	0
59885	0
175810	0
56645	0
110158	0
150210	0
62678	0
153332	0
390622	0
78960	0
276945	0
65009	0
88678	0
88589	0
101678	0
88576	0
36501	0
88605	0
265316	0
278391	0
140020	0
157177	0
79028	0
101533	0
37484	0
101620	0
101637	0
139810	0
103016	0
72239	0
59618	0
126130	0
55357	0
61518	0
189525	0
84897	0
30691	0
104335	0
60453	0
155525	0
85813	0
91435	0
227130	0
89889	0
382099	0
101696	0
92012	0
156377	0
68032	0
265321	0
91991	0
36687	0
264202	0
266811	0
175641	0
97994	0
101567	0
101571	0
234665	0
122925	0
278206	0
19889	0
126141	0
260733	0
191446	0
272344	0
96543	0
264203	0
390581	0
41575	0
271380	0
101818	0
79211	0
54529	0
98036	0
140203	0
62633	0
32375	0
59673	0
156690	0
98457	0
265315	0
101483	0
101601	0
230014	0
126086	0
102607	0
202316	0
96530	0
150018	0
138520	0
91996	0
189367	0
197092	0
149309	0
234757	0
131358	0
188442	0
66335	0
164478	0
102461	0
104863	0
79796	0
66356	0
101673	0
66371	0
101463	0
101268	0
104511	0
96693	0
47614	0
29811	0
160871	0
43320	0
66366	0
101731	0
91962	0
27886	0
101634	0
66333	0
77251	0
134920	0
193455	0
161459	0
62825	0
26164	0
22571	0
64358	0
4757	0
155690	0
60615	0
17714	0
4810	0
3913	0
124949	0
60310	0
118627	0
88539	0
98163	0
75004	0
82114	0
4334	0
81825	0
151415	0
93937	0
109004	0
265276	0
78761	0
101744	0
87759	0
101813	0
66351	0
101670	0
96718	0
91943	0
101575	0
66361	0
36006	0
101750	0
204251	0
101647	0
198016	0
23036	0
689305	0
78905	0
71039	0
101831	0
101817	0
150064	0
234632	0
79067	0
97379	0
29663	0
137524	0
197421	0
62374	0
62365	0
61703	0
61713	0
648332	0
84889	0
4185	0
1306	0
22409	0
68268	0
68255	0
677135	0
30720	0
64241	0
72791	0
72891	0
230029	0
37270	0
60886	0
60959	0
70187	0
36671	0
71305	0
59033	0
45529	0
21450	0
72996	0
73122	0
185808	0
60832	0
80659	0
81055	0
66065	0
1357	0
4122	0
65438	0
51398	0
76928	0
76294	0
37166	0
44752	0
55595	0
28993	0
80205	0
80309	0
33752	0
195894	0
50681	0
3743	0
21917	0
3915	0
83195	0
82602	0
37281	0
83424	0
1250	0
85659	0
3725	0
86200	0
85857	0
86054	0
85744	0
7556	0
85769	0
86117	0
85569	0
33718	0
85695	0
86095	0
82164	0
85732	0
43055	0
86059	0
86321	0
68172	0
74864	0
86440	0
36237	0
4905	0
4911	0
3756	0
129444	0
84502	0
6985	0
90544	0
51419	0
75229	0
7465	0
84602	0
84680	0
83740	0
84040	0
83833	0
62843	0
84483	0
3780	0
41562	0
83708	0
83687	0
18939	0
4898	0
33784	0
18858	0
68028	0
88453	0
664263	0
88798	0
88800	0
60650	0
88934	0
88940	0
89756	0
89823	0
89780	0
45893	0
75016	0
85344	0
3877	0
75028	0
60133	0
89835	0
88653	0
78631	0
4114	0
84885	0
30989	0
36268	0
62845	0
150037	0
89879	0
79411	0
74811	0
89634	0
62140	0
3793	0
89590	0
60486	0
49634	0
78642	0
4029	0
78605	0
57857	0
75010	0
37028	0
9356	0
17723	0
4852	0
78623	0
75012	0
89817	0
82162	0
4745	0
26392	0
78634	0
9404	0
89640	0
9349	0
89912	0
52184	0
89639	0
4889	0
75027	0
4818	0
89733	0
89721	0
74774	0
130998	0
78650	0
89769	0
53108	0
78640	0
47113	0
75026	0
26214	0
78577	0
4815	0
89735	0
1320	0
78626	0
23897	0
89489	0
3648	0
90076	0
219127	0
1691	0
325244	0
197978	0
101010	0
100928	0
7160	0
86698	0
100882	0
48796	0
97941	0
37183	0
97577	0
655529	0
1263	0
101045	0
99651	0
223454	0
70948	0
103427	0
68157	0
103102	0
2247	0
205478	0
107193	0
670432	0
96751	0
9455	0
280987	0
2045	0
390745	0
101493	0
101728	0
62857	0
101799	0
126142	0
268934	0
79795	0
99130	0
101946	0
161082	0
89986	0
59835	0
49281	0
102245	0
117744	0
117738	0
123040	0
122760	0
656174	0
118635	0
39923	0
119048	0
39333	0
47137	0
74545	0
2459	0
23841	0
126376	0
686725	0
126038	0
127695	0
129614	0
129704	0
129770	0
596183	0
128679	0
133125	0
55761	0
66988	0
3777	0
135196	0
44981	0
135207	0
95849	0
101218	0
1334	0
19242	0
137267	0
83103	0
58569	0
18868	0
80311	0
138070	0
135330	0
17267	0
145011	0
133010	0
1542	0
143226	0
4241	0
692369	0
80245	0
42044	0
80299	0
116528	0
670381	0
29505	0
84318	0
145000	0
45017	0
82416	0
80119	0
135945	0
69650	0
127388	0
17300	0
4777	0
80251	0
39474	0
118829	0
9399	0
65404	0
63336	0
75022	0
127819	0
44030	0
134206	0
137983	0
39170	0
154396	0
156907	0
156028	0
65740	0
156607	0
60322	0
156835	0
155956	0
114462	0
134888	0
100222	0
96225	0
122851	0
156855	0
156169	0
132280	0
18859	0
30800	0
33788	0
117578	0
270597	0
88950	0
141880	0
143107	0
146921	0
147243	0
88006	0
694285	0
49475	0
61015	0
161180	0
148740	0
18873	0
18924	0
33782	0
159538	0
9418	0
3747	0
3653	0
3741	0
3651	0
3919	0
3778	0
3595	0
164593	0
17314	0
3773	0
3843	0
452016	0
164596	0
656076	0
696497	0
90088	0
145644	0
160528	0
686666	0
164518	0
164550	0
164620	0
164682	0
101569	0
4249	0
118599	0
178597	0
664254	0
678956	0
166817	0
153217	0
156464	0
139852	0
101778	0
146022	0
166289	0
6522	0
824771	0
173972	0
118721	0
142240	0
134166	0
140059	0
32924	0
1018341	0
67932	0
701034	0
64296	0
43514	0
40404	0
699414	0
174353	0
2815	0
1064751	0
1120005	0
5148	0
85491	0
9390	0
159402	0
46812	0
47680	0
22045	0
162596	0
941	0
922	0
1188	0
37662	0
134483	0
185948	0
7504	0
97031	0
66337	0
187580	0
84971	0
187569	0
188554	0
17293	0
3614	0
87664	0
3769	0
191178	0
52185	0
3770	0
152568	0
86810	0
86606	0
133081	0
66343	0
192413	0
143820	0
143924	0
192815	0
1504	0
193860	0
198706	0
114453	0
705495	0
690136	0
491918	0
262191	0
123222	0
101516	0
345884	0
205169	0
187744	0
668409	0
112169	0
128993	0
720633	0
692204	0
163963	0
696240	0
204929	0
666580	0
666191	0
1121985	0
1009369	0
711574	0
708654	0
676639	0
708640	0
1104102	0
1112628	0
708652	0
708665	0
1138669	0
31464	0
19998	0
4243	0
220363	0
665399	0
1211	0
674150	0
678571	0
223297	0
158391	0
204509	0
80149	0
98199	0
59994	0
1514	0
1499	0
356534	0
58351	0
221007	0
60986	0
4053	0
4237	0
17271	0
138056	0
176245	0
150387	0
265359	0
142190	0
3934	0
83896	0
143303	0
155501	0
224357	0
863862	0
87504	0
88733	0
278216	0
158716	0
66381	0
38155	0
19404	0
702241	0
60278	0
22461	0
174557	0
4218	0
4881	0
9382	0
4840	0
4772	0
4083	0
3631	0
9406	0
4980	0
9350	0
9360	0
4855	0
4025	0
4861	0
9359	0
4922	0
4829	0
82110	0
82058	0
118859	0
4888	0
9364	0
3809	0
9402	0
4752	0
81674	0
74794	0
152587	0
4734	0
82405	0
139361	0
17296	0
82036	0
11762	0
78644	0
72400	0
9387	0
80211	0
219638	0
826856	0
168596	0
122877	0
167009	0
114465	0
125777	0
327832	0
214237	0
681593	0
701090	0
229265	0
766183	0
68013	0
84963	0
1017	0
84979	0
666559	0
33393	0
175548	0
265913	0
129269	0
28180	0
31301	0
127549	0
53451	0
663731	0
305337	0
145008	0
146471	0
17269	0
224342	0
18855	0
81827	0
228492	0
60355	0
17716	0
98175	0
17392	0
96804	0
96988	0
20858	0
21811	0
73174	0
27375	0
100271	0
137317	0
666242	0
168794	0
62663	0
90587	0
655946	0
160277	0
140670	0
1069236	0
200633	0
4259	0
3924	0
4191	0
229007	0
60606	0
147070	0
4800	0
60533	0
152702	0
78578	0
60554	0
61717	0
37208	0
1036	0
90536	0
82043	0
18915	0
68031	0
655993	0
51826	0
1593	0
655901	0
656072	0
51822	0
254132	0
187592	0
136993	0
179122	0
29501	0
122844	0
4370	0
68389	0
89749	0
27544	0
677767	0
1035401	0
133096	0
284000	0
6556	0
665715	0
1024512	0
667704	0
1089015	0
664221	0
378524	0
677786	0
678447	0
22567	0
21442	0
1029501	0
79993	0
655973	0
60334	0
85328	0
1034622	0
1087551	0
4729	0
5458	0
676680	0
655922	0
676723	0
161027	0
137386	0
85053	0
137651	0
224344	0
88619	0
690103	0
341933	0
143851	0
54634	0
126108	0
269914	0
466146	0
103420	0
130946	0
127389	0
32307	0
70979	0
3668	0
24832	0
103060	0
69947	0
92645	0
96946	0
136400	0
131800	0
132962	0
84194	0
3232	0
234297	0
262387	0
36270	0
183420	0
208127	0
3208	0
39749	0
230311	0
4887	0
33655	0
122094	0
160698	0
117914	0
1588	0
87880	0
3619	0
4990	0
87868	0
72588	0
4873	0
60332	0
82132	0
119032	0
140014	0
145788	0
713208	0
169422	0
29720	0
132936	0
40845	0
42275	0
59654	0
78788	0
231363	0
231361	0
231365	0
149337	0
4963	0
60167	0
139400	0
307086	0
87946	0
143002	0
98181	0
58204	0
210335	0
230683	0
137276	0
149339	0
9343	0
196117	0
232954	0
159934	0
198647	0
195975	0
21466	0
88823	0
196046	0
122054	0
231331	0
227446	0
73192	0
86626	0
87094	0
33850	0
66738	0
720543	0
118410	0
7029	0
191410	0
139619	0
702849	0
1142610	0
37404	0
274787	0
460540	0
88451	0
82027	0
249133	0
60883	0
7410	0
145767	0
200438	0
327794	0
65131	0
154895	0
115946	0
5246	0
67624	0
665000	0
147792	0
108786	0
655524	0
137513	0
63771	0
23537	0
747655	0
