,degree,closeness,betweenness,eigen,pagerank,clustering
2332,0.00843407365757661,0.2079751771566028,0.00011641401322476707,0.005717730447164589,0.00016325813264747596,0.07090395480225989
2333,0.004498172617374192,0.21967318455669,0.0,0.008484679068081554,0.00023419990919059817,0.13911290322580644
2339,0.004779308405960078,0.2189772820751815,0.0,0.006626814579966219,0.00044231843192127655,0.09001782531194295
2341,0.00604441945459657,0.22683349106687495,0.0,0.01347076914119227,0.00021987509046019832,0.2009966777408638
2345,0.004779308405960078,0.21494048064948795,0.0,0.00733652985152658,0.00019512399867099143,0.09001782531194295
2350,0.003092493674444757,0.22028108844706712,0.0,0.008355164745412634,0.00017100145392842067,0.18398268398268397
2362,0.0009839752600506045,0.19823313761378622,0.0,0.0025214660603033257,0.00011674858751408855,0.19047619047619047
2364,0.013072814169243744,0.24193332962658137,0.00012341494439796372,0.029724993320096513,0.000370418108384681,0.10565684899485742
2381,0.024037109924093338,0.2584770662649475,0.0004199733051163836,0.04013505328207486,0.0004064869894573438,0.10784111248795264
2384,0.017008715209446162,0.23278870473814903,0.00040773403084420554,0.020051191556731764,0.0003398508450146334,0.11448855803694513
2385,0.006325555243182457,0.224551587910989,0.0,0.010544687105766589,0.0001847759122321115,0.13585858585858585
2397,0.009699184706213101,0.2288419307074969,0.0,0.012174195842091133,0.000450442418903012,0.07757885763000852
2400,0.008574641551869553,0.2356375633053725,0.0,0.015704330046103242,0.00026046560759674026,0.12103825136612022
2410,0.011807703120607253,0.23073409513578172,0.0002558178292412232,0.01893848998665125,0.00033331123443845854,0.10688665710186514
2411,0.03949957829631712,0.25463890807097167,0.0010530060292322895,0.05475823192303902,0.0006756053327394741,0.09347897962816959
2426,0.003092493674444757,0.21499303059612346,0.0,0.008275534269026797,0.00012081980130247778,0.09740259740259741
2435,0.009418048917627214,0.22378651956838885,0.00018153420873071963,0.010658918346450517,0.0004380244507373233,0.14454009968282736
2456,0.015462468372223783,0.24536320618206453,0.0002361208210343405,0.027193960026465663,0.0004431312984386403,0.08251293175371266
2470,0.02094461624964858,0.2509677773887556,0.0,0.025020335333455726,0.0025301053283849502,0.02557591148195175
2475,0.005341579983131853,0.2246876913925914,0.00015961352364644429,0.009277731809646503,0.00024536087680566277,0.10526315789473684
2479,0.0036547652516165305,0.21474308381270735,0.0,0.005944219572116374,0.00020119355374055044,0.06769230769230769
2484,0.001967950520101209,0.20056868857768784,0.0,0.00247056246337874,0.00010171141124317848,0.038461538461538464
2485,0.06803486083778465,0.259445749836209,0.003459388442377754,0.06066825694396157,0.0010286924805163497,0.07018752621173087
2490,0.007590666291818949,0.23123488929861624,0.0,0.012171474624640135,0.00039041153759065636,0.05695317959468903
2499,0.004357604723081248,0.22707295497602498,0.0,0.008978783219127632,0.0002718774931591206,0.05913978494623656
2504,0.027973010964295754,0.2402695423478331,0.0011365474911452123,0.02914123145853103,0.0007828882145835109,0.06454397724964453
2506,0.016446443632274387,0.2468048992797211,0.0004318239377560694,0.03312769030013489,0.0005690764029008624,0.1106521097668929
2508,0.018273826258082652,0.25091306862137963,0.00033347087002334535,0.040076771739572394,0.0008232639154905049,0.07874955255936046
2517,0.012369974697779028,0.24729468872064136,0.00023305817139277567,0.028696822213109784,0.0006626451259848336,0.08259278619968635
2535,0.03921844250773123,0.27990070450658394,0.0016943190127410974,0.08256612481967707,0.0016682067978015195,0.06481027678179896
2544,0.009558616811920157,0.23771803442642345,0.00020903373302914207,0.029953086560185416,0.0004254930769858048,0.16842568161829374
2565,0.16404273263986505,0.277614273681118,0.017654409558147836,0.08801774240245966,0.0015503503379620098,0.035880451416298795
2570,0.005763283666010683,0.22390715197591848,1.7701364533311513e-06,0.010750631871216328,0.0002141093187743974,0.11355311355311355
2575,0.002951925780151813,0.21738424384539679,0.0,0.007998915808582144,0.00020928491236233017,0.14285714285714285
2579,0.008293505763283665,0.2311699212917071,0.0,0.016665225252872375,0.00024062546348516982,0.10315604909409702
2580,0.004919876300253022,0.22091845327339754,0.0,0.008035820648507917,0.00018269974971497826,0.10588235294117647
2585,0.024739949395558056,0.25443094054243076,0.0004153353782432408,0.056975729535607825,0.0007455334991006784,0.1361567964636287
2587,0.008715209446162496,0.22948764944075725,0.00030124537984713205,0.014116708449933919,0.0003633339931279962,0.09280803807509254
2593,0.021085184143941522,0.24890830344163628,0.0004220718686848868,0.03758200511372253,0.0005935693937947998,0.10930086831975651
2595,0.01602473994939556,0.2385066868310537,0.00021278087868956407,0.026514290435963237,0.0003491697480664108,0.11983214174696923
2604,0.003935901040202418,0.22134978145692744,0.0,0.009397802347308236,0.0001517930052122494,0.14153439153439154
2612,0.011104863649142536,0.2370998800906917,0.00015670764689342868,0.019409191494290445,0.0002749444105055786,0.12897985705003248
2619,0.021928591509699183,0.2539987640569327,0.0005108527870446291,0.052747486388991474,0.0005953157895509863,0.11490066225165563
2625,0.04652797301096429,0.27309270056562335,0.0,0.09552610300572519,0.0032863743692308997,0.05174402636638286
2643,0.014056789429294348,0.24276206181291207,0.0,0.018883975519140145,0.0011230140418049847,0.053737373737373736
2646,0.015603036266516728,0.24300271771905457,0.0002370874397369213,0.02806309584549382,0.0003551025631359345,0.10796851942941466
2653,0.03865617093055946,0.2573737562402709,0.0008832799596448105,0.06403111899158188,0.0007307046493685503,0.1257605143601052
2655,0.015743604160809672,0.24165182995410053,0.00036071697243289936,0.02551936074910487,0.0003778979081512654,0.08804120392724932
2657,0.02937868990722519,0.2582271057118143,0.0008937983659737657,0.065218987597885,0.0013631759714335006,0.09572362364205488
2665,0.008152937868990722,0.22815708327067047,0.0001556231424367505,0.017744314947954105,0.0005158125694320293,0.12008469449485784
2669,0.005903851560303626,0.22659160597086717,0.0,0.013593677965041141,0.0002474000033884176,0.1289198606271777
2685,0.009980320494798987,0.22722995120431042,0.0,0.014680472156630629,0.00031414847693990233,0.08953722334004025
2686,0.030784368850154623,0.24709853984995278,0.0011043638126325632,0.031830532491447135,0.000490235622860983,0.10003353313492895
2696,0.019117233623840314,0.23858279465121804,0.0002279659066715938,0.021852053497244808,0.00027461769154622545,0.14089422028353327
2720,0.003514197357323587,0.20923149643166425,0.0,0.0059860834097541695,0.00011864172481917818,0.09333333333333334
2727,0.01771155468091088,0.25059349841734385,0.00018868590181182345,0.04290686489891707,0.0005026266433502654,0.14223041709053916
2746,0.01771155468091088,0.2518427519125529,0.00044008495557605306,0.04919262420144241,0.001056249596500724,0.1441830896376351
2754,0.01012088838909193,0.23459079547184522,0.0,0.01905982757969344,0.0002511587161229904,0.10172143974960876
2760,0.010683159966263706,0.23532379512715193,0.00015087465436923597,0.023381405443631067,0.00034794920721689193,0.14501404494382023
2763,0.008715209446162496,0.237647122121163,0.0,0.019016490146091247,0.0004202157636817801,0.12242199894235854
2775,0.02614562833848749,0.25709055837906164,0.0005791478857373804,0.043941264096596835,0.0007837419521595396,0.07835213396906617
2777,0.0056227157717177395,0.22383257737492954,0.0,0.008995524502220029,0.00021356023455097202,0.0685897435897436
2787,0.00885577734045544,0.236844514026225,9.861356240129459e-05,0.020912298117838003,0.00031998070532118225,0.09114183307731695
2794,0.011245431543435479,0.23835588063859572,0.0,0.02905630864677687,0.00032665544783563026,0.11329113924050632
2811,0.010823727860556649,0.23706980844631462,6.260056200955138e-05,0.01930175202860947,0.0002697239088371082,0.10666666666666667
2859,0.032752319370255835,0.24729468872064136,0.0011536881888306266,0.032460535634724695,0.0009617028036139837,0.09353370100307214
2871,0.06241214506606691,0.2611859015852676,0.0029805538627220977,0.058147486780614814,0.0010634725736072082,0.07087639352266255
2900,0.020382344672476807,0.2490243677984236,0.00019959980344531658,0.04570852803280493,0.0005199672566986814,0.12927647340680404
2923,0.016305875737981444,0.243556831675675,0.0003814419872533677,0.02594209216406898,0.0005283691224561313,0.11368752814047726
2932,0.017008715209446162,0.23980715949643566,0.0003165690663886856,0.025725288954924503,0.0003150669882902655,0.1525248344370861
2958,0.024739949395558056,0.2594637568982465,0.0007847347806778311,0.058817006690628275,0.001158896046276573,0.13014232793916944
2981,0.01532190047793084,0.24030043127787717,0.00018497115384354527,0.02800218762215939,0.0002660647038803455,0.1213022781366882
3002,0.010823727860556649,0.23792985039396228,4.8868845306390294e-05,0.016448663328453936,0.0002801436223233974,0.07262474367737526
3005,0.0226314309811639,0.2632087452925393,0.0002762877078775952,0.06292735816677152,0.0008570591731587602,0.14040882947302968
3007,0.013635085746415518,0.24425702772884256,6.461893720685056e-05,0.04101805151849431,0.0003825786368952977,0.14578856897292652
3010,0.023755974135507448,0.23657472531261456,0.00041051637018696185,0.022906159330026755,0.0007342242479797896,0.1383248730964467
3014,0.013635085746415518,0.25033138427437607,0.0,0.039526859958945115,0.0005472092628436339,0.09654209621993128
3024,0.021928591509699183,0.2514193159856033,0.0007039629533233129,0.05241550880085816,0.0007810786876400262,0.14024339763225432
3026,0.04048355355636772,0.25481247422738296,0.0012837936623392471,0.0516140945878823,0.0008055145576674707,0.11480252802867036
3028,0.03851560303626651,0.24502548400012686,0.0020099546106467606,0.03847417357326769,0.0004576414581343707,0.08000963004574271
3034,0.023615406241214505,0.25372294077575236,0.0005147633210827917,0.04576933675709763,0.0009797286227845605,0.09989300998573467
3059,0.0161653078436885,0.2406252451976014,0.0002089388110486319,0.03107727460176412,0.00048013429828917034,0.15314076111875286
3073,0.009980320494798987,0.22420257942844762,8.578045595307122e-05,0.012133798818734061,0.00014461054642248862,0.12057165861513687
3084,0.03022209727298285,0.2713080636758789,0.00111177752651933,0.07415840851282153,0.0011782972236993026,0.09037926235212247
3092,0.019960640989597975,0.24414536372713788,0.00042097370201682667,0.025446266805486787,0.0003405539353280161,0.0998700389883035
3114,0.006325555243182457,0.23962348735949043,1.6652089221955472e-07,0.026484608810207498,0.0002491046222481882,0.24343434343434345
3117,0.02614562833848749,0.26190380746519565,0.0,0.06476589819313522,0.0011452508166489293,0.07983144434757337
3125,0.012791678380657857,0.24245111935857935,0.00019871456433267535,0.03615335405476028,0.0005839337954928279,0.13309704228794916
3136,0.01166713522631431,0.23571320283041483,0.0,0.015644041100451197,0.0006508945276952393,0.11783720246841023
3140,0.012791678380657857,0.24590699909896163,4.1299916134384275e-05,0.035460705517855864,0.0007662084951221139,0.10671550671550671
3144,0.022490863086870958,0.24360444476671025,0.00034141967137180893,0.027147569391674897,0.0003193701780373307,0.11925739458779107
3180,0.011104863649142536,0.23925464380095587,4.7440159967667246e-05,0.025833788939439353,0.00029055837270648694,0.13754465735628452
3192,0.028394714647174586,0.25448290057113243,0.0007198109648263082,0.04756122183984174,0.0009769172831431254,0.09474047419529748
3258,0.024037109924093338,0.24584728458437036,0.00043589146364760766,0.0407185577671319,0.0003439878256600781,0.1395028575363217
3260,0.015040764689344953,0.2509467550104005,0.00019306828647438137,0.04940588958848265,0.0007418131845891699,0.14473452107955548
3284,0.010823727860556649,0.2393312297944901,0.00035986646901646626,0.018416444601546907,0.0004857299833282484,0.06822845417236661
3291,0.02741073938712398,0.2593737465753095,0.0005734243126053584,0.05083319205142047,0.0004977200937088909,0.08751190098381466
3309,0.008293505763283665,0.24152692915040283,6.338029334425222e-05,0.021004212157141027,0.0003012139947344729,0.11513734658094682
3321,0.01490019679505201,0.24297113020862704,0.0003863969413717277,0.0314962324662914,0.0007937681210111562,0.10510699514475813
3334,0.032330615687377,0.2720385540234271,0.0006835582916224884,0.07178892814929626,0.0016535779185613182,0.056355143735996656
3394,0.03345515884172055,0.24885859468712124,0.0010634859984786785,0.038054480143137406,0.0006469115897930876,0.11873580352072687
3404,0.023896542029800395,0.24571801034507265,0.0005508096698448734,0.03829565059964728,0.00038168458236806135,0.10408248571826668
3433,0.007871802080404836,0.22636111470723194,7.147520290252469e-05,0.012182893181020648,0.0002715358122885759,0.11273554256010396
3439,0.026426764127073375,0.24714754789038315,0.0007876998549087665,0.04866421514987214,0.0007451807039611521,0.11400512382578992
3443,0.0226314309811639,0.26221181240021996,0.0006978299231693073,0.054041681964942405,0.0010631946352370558,0.09607766990291262
3447,0.04947989879111611,0.24536320618206453,0.0018350400116082196,0.030123692432887057,0.0003652244125764492,0.0730421686746988
3452,0.028816418330053415,0.24713120971705793,0.0006319764003234158,0.032169326913284516,0.0003674616312414218,0.11882656967840735
3453,0.054259207197076186,0.23731059540341115,0.001939714244154923,0.022717880545086732,0.0005226553484799139,0.0717016436253988
3454,0.034017430418892325,0.2505095362453887,0.0008917328151574556,0.04231733764498157,0.0007303232828996702,0.12458819492107069
3458,0.016305875737981444,0.2352793636723479,0.00024590322387132985,0.015515672434993265,0.00028181155799736856,0.09630686083170695
3463,0.011104863649142536,0.21552919050965325,0.0001059936529837765,0.007465417356235926,0.00013622648274654256,0.09980525803310614
3464,0.0056227157717177395,0.23615835862715126,0.0,0.017016259419169733,0.0001691500046910848,0.14102564102564102
3480,0.015181332583637897,0.2442091592232777,0.0002782438101544206,0.035849313722744074,0.0005736590922312361,0.11976099757533772
3529,0.01012088838909193,0.24157390604054713,0.0,0.0350290453331534,0.0005065996333424629,0.1637323943661972
3537,0.027129603598538093,0.2663258255045492,0.0,0.0716873698561894,0.001143441013542154,0.08095854922279792
3557,0.012229406803486083,0.2389640634997402,5.89906220390334e-05,0.0296537064402281,0.0003500815741772621,0.12426431246655965
3562,0.024739949395558056,0.2554043731222201,0.0007113147612447282,0.05933689426881106,0.0011818300897048903,0.11393474587287145
3568,0.03949957829631712,0.2569668551958988,0.001529418250703873,0.05981925500219143,0.0010498975127616172,0.10014246101401715
3607,0.012932246274950801,0.24256123860562778,0.0001803886714658248,0.02877840173490588,0.0004380192987326975,0.13833094213295075
3615,0.035141973573235875,0.2483131059043464,0.0007353177749389566,0.04929875061364719,0.000670185328816928,0.11967007524599653
3631,0.02698903570424515,0.25401602292518416,0.0012536380571800294,0.04138543272560125,0.0005131168971589021,0.09516533886281786
3635,0.019257801518133257,0.24613864955161546,0.0003417232119251811,0.03111199411043525,0.00039156107226151027,0.12024704618689581
3645,0.018273826258082652,0.24750753504965145,0.00041061818928940383,0.03770148758406295,0.0006494493455030733,0.12758085690416518
3650,0.015181332583637897,0.25393941762006644,0.0,0.056926372484216295,0.0008202387518971379,0.13040844582900657
3660,0.019538937306719146,0.23734072816900104,0.00016794437406273486,0.0250347286758674,0.0002984339520788323,0.1381901680409143
3661,0.01251054259207197,0.24149572412079687,0.000123273460571113,0.026788527933086184,0.0002386209944249689,0.18272425249169436
3680,0.011526567332021367,0.2432861234351013,0.0,0.030580008399596972,0.0003794893448134567,0.10734718458295694
3748,0.015040764689344953,0.2415581422454081,0.00033214777459744665,0.027362816035685033,0.0005428188946814418,0.1484982332155477
3787,0.038937306719145345,0.23187903544162852,0.0009403409095505025,0.01803024296456944,0.00029462564344174104,0.06496938615312156
3800,0.009558616811920157,0.24639822102491007,3.351488877123793e-05,0.03529542406405873,0.00037496890341074426,0.15217391304347827
3806,0.01166713522631431,0.22370617015079503,0.00039167457418924596,0.010843633997868408,0.00035947677463221234,0.12128785651279035
3807,0.008996345234748383,0.24152713773142725,0.0,0.027873106157712678,0.00029391768871637715,0.11904761904761904
3812,0.021085184143941522,0.24767151248111402,0.0003576430295858666,0.03639075382002792,0.0004831159457716167,0.10229205837586176
3830,0.010823727860556649,0.24119967800438324,0.0004121785847004957,0.024466612653586146,0.00043367908454009375,0.12717948717948718
3843,0.017149283103739105,0.24842861572235087,0.00021863341055799066,0.03837464703558147,0.0003686835309234465,0.10886659436008676
3847,0.007168962608940118,0.24022616789994736,0.0,0.023968902342095106,0.0004340403213782654,0.14
3871,0.00843407365757661,0.2330499226600546,8.056389089626606e-05,0.017184581509176115,0.00027796746882797997,0.10633484162895927
3903,0.01012088838909193,0.24590863718844405,0.0,0.039481491768561576,0.0003883160422804259,0.17566510172143976
3926,0.008996345234748383,0.2425923564620892,0.0,0.032865331810495405,0.00028995648567172144,0.15079365079365079
3937,0.007309530503233061,0.2341092466557951,0.0,0.020704901734244177,0.0003154530288856379,0.10294117647058823
3956,0.019117233623840314,0.23339912651494885,0.00024919631531580854,0.01560272952516845,0.00027395595356197774,0.10159145410943972
3958,0.015743604160809672,0.24912393771757532,0.0001892334736263022,0.03395174793534414,0.0005134589168961439,0.09597747385358005
3967,0.006325555243182457,0.23371151962674835,0.0,0.02156541143908093,0.00024584447532684554,0.12727272727272726
3970,0.009980320494798987,0.24943049158855024,0.0,0.03625698336948297,0.0004973811683734449,0.1158953722334004
4011,0.014478493112173179,0.2495407335040626,0.0,0.04205904968222877,0.0007215737986462949,0.11288787359604036
4013,0.011245431543435479,0.23690455065842428,0.0001445052411886601,0.02824017737512476,0.0002593629147682867,0.12887903736542114
4021,0.010964295754849591,0.24281286633031862,0.0,0.03803535323244984,0.00045601494623811805,0.12654012654012653
4024,0.0056227157717177395,0.2278650377538666,4.794157564183929e-05,0.01876193189027558,0.00023397915207434283,0.14871794871794872
4040,0.02502108518414394,0.24566956754878985,0.0009093087799308796,0.027793507551452882,0.000622089687693132,0.08949441056910569
4043,0.00843407365757661,0.23690818174930267,0.0,0.029003136333326084,0.0002933209448430175,0.14661016949152542
4044,0.021085184143941522,0.23773315163052056,0.0006581941803856269,0.01995817659611026,0.00030699239434512786,0.10114623444076296
4055,0.011385999437728422,0.24368384130043252,0.00011397307946161299,0.03101140703594573,0.0004299256534850587,0.10805804260574252
4058,0.002249086308687096,0.2216574067816244,0.0,0.01060001041252996,8.919328787746039e-05,0.2
4065,0.026426764127073375,0.2446886902336651,0.0005407643487643132,0.026571638202910884,0.00020888044189134485,0.08762094479225953
4072,0.010542592071970761,0.23495404496197192,0.00040538791099939577,0.018552670594920613,0.0003972505909390325,0.15386002886002886
4088,0.0033736294630306437,0.22349870120238854,0.0,0.013173813239446164,0.00010946821806872104,0.21739130434782608
4103,0.008152937868990722,0.24251403239636296,2.3081536991701114e-06,0.02239737841973177,0.00033344773854344977,0.11501210653753027
4124,0.024318245712679223,0.2550384642782055,0.0007831235797372838,0.05456930725135216,0.0006527660609782774,0.1313647676061075
4162,0.01251054259207197,0.2414333382452813,8.683333422184035e-05,0.03319027961418595,0.00036187430002256786,0.12691521961184882
4179,0.014056789429294348,0.24876455567890465,0.0,0.0368722946510514,0.0006747833277642649,0.09111111111111111
4201,0.012229406803486083,0.23556104659041813,0.00037691663203095923,0.02601265247581567,0.0006433326597366533,0.06335204490777867
4212,0.01532190047793084,0.23858279465121804,0.0006060875241417484,0.021249091946437544,0.0004511854922934796,0.11369047619047619
4231,0.0025302220972729826,0.22072113180551076,1.4407190595952027e-07,0.00948814130075196,0.00011117440118549282,0.21568627450980393
4247,0.01771155468091088,0.2558016521570948,0.0,0.03993321889054934,0.0009659593834602982,0.05942857142857143
4256,0.014056789429294348,0.25818199748470516,0.0,0.05156353829547303,0.001013118348989186,0.1484848484848485
4261,0.016305875737981444,0.24443270625015923,0.0009513060925794216,0.028313433950542824,0.0012876727534924758,0.09053405340534053
4263,0.009277481023334271,0.2402695423478331,0.00010787580172880045,0.026635570024392187,0.00040185028192756683,0.12354312354312354
4266,0.013072814169243744,0.2435727006378639,0.00015700730368023948,0.030888779716784713,0.0005763891750044589,0.12072999532054282
4269,0.009839752600506044,0.24172995857678212,5.25435717051103e-05,0.029134557776036612,0.00039106468167038577,0.12732919254658384
4289,0.008152937868990722,0.24151138309457976,0.0,0.024946229264299836,0.0002620018311775308,0.13339382940108893
4290,0.009699184706213101,0.24432088160185186,1.5182999606769644e-05,0.03291429986432242,0.00042126034827819926,0.167590618336887
4297,0.018836097835254428,0.24488103035437805,0.0002936301185865957,0.028211523127014335,0.00038793602799442353,0.0936026936026936
4299,0.009277481023334271,0.24166746374168255,0.0,0.03266824350335693,0.0005133166022698446,0.15034965034965034
4335,0.036547652516165305,0.27237550523788234,0.001112838540433172,0.07151637394392146,0.0019353014475784864,0.05946050325302279
4384,0.011526567332021367,0.24255941050003588,0.0,0.0282853004452443,0.0005145224577446955,0.08566696778078892
4417,0.005763283666010683,0.23429696932521213,0.0,0.01809739601429135,0.000303300737940395,0.14573170731707316
4422,0.008293505763283665,0.23284670254686612,6.992324901884583e-05,0.01740734882616543,0.00020982297055135963,0.11263897015798713
4424,0.010261456283384875,0.24385699427616916,0.0,0.02741030596095764,0.00040095793238343404,0.10254946727549467
4463,0.011385999437728422,0.24426997299870748,0.0,0.02784463527965025,0.0005495627789034812,0.08842592592592592
4485,0.010683159966263706,0.24257697809291648,0.00030873588625258426,0.028985178674759436,0.0005230511022987324,0.1332982086406744
4510,0.010683159966263706,0.24508575249074696,0.0,0.033886665225481866,0.0005684397524144883,0.12666666666666668
4528,0.00801236997469778,0.24061016323872916,0.0,0.028527859803698978,0.0003818455711878265,0.14724310776942356
4531,0.011526567332021367,0.24547598722108713,0.00017330324778640931,0.03467072257712481,0.0007923535429372404,0.14059674502712477
4547,0.01602473994939556,0.2407802273212634,0.00022613122638378985,0.029443582197874234,0.00029214598693650637,0.13307955251709136
4578,0.013635085746415518,0.2533866580551973,0.0,0.045586840203024614,0.0006025995217219913,0.12167096219931271
4613,0.007309530503233061,0.2340038782952832,0.0,0.018724334602226885,0.000211544035265519,0.11048265460030166
4661,0.013353949957829632,0.2407802273212634,0.00023449828264047285,0.02387189875085631,0.0008864540298583887,0.10475016804839794
4662,0.013072814169243744,0.232730735814601,0.00023767991433828835,0.016593039058690272,0.0002548465512481981,0.12055659494855005
4706,0.008574641551869553,0.23657472531261456,5.69871296368579e-05,0.019213818261568743,0.0003183221646118978,0.11563696008747949
4709,0.014056789429294348,0.24625214474605991,0.0003451876635094964,0.02531791791233437,0.0007511228336291309,0.09765229710584902
4719,0.00885577734045544,0.241137866979374,0.0,0.025178028980075158,0.000431925157384903,0.1205837173579109
4796,0.009136913129041326,0.2270623062068717,0.0006185811806337125,0.012686817728753273,0.0009426472563404763,0.061808561808561806
4808,0.0067472589260612875,0.23426145536906498,0.0,0.012930788124112014,0.0004131201065820818,0.06427304964539007
4811,0.010964295754849591,0.24948346266904425,0.0,0.033553662396425175,0.00041792887067523615,0.12004662004662005
4814,0.009136913129041326,0.23179277091951486,7.47793597729566e-05,0.013899130028059458,0.00017501395691485965,0.12506012506012507
4820,0.007871802080404836,0.23521023552024317,0.0,0.01807545147377619,0.00031352887633242344,0.09902597402597403
4827,0.010261456283384875,0.24496126134525495,8.815741451276934e-05,0.0298182088113922,0.0006653543448433921,0.13812785388127855
4938,0.00801236997469778,0.23197975857213377,2.7412252586923014e-05,0.018077144574401145,0.00019543402503381083,0.1300125313283208
4962,0.0077312341861118915,0.2410291203572341,0.0,0.021199667123237453,0.0002980291277413958,0.12558922558922558
5026,0.008574641551869553,0.2356821128825036,0.0,0.021815461937415383,0.0002717552289936464,0.12896174863387977
5037,0.010542592071970761,0.239991898914421,0.0001639915188081977,0.02792333405383003,0.0005147957533939921,0.145329967544176
5055,0.010964295754849591,0.24047189194848345,0.0,0.0265308979786133,0.000688570236331199,0.09823509823509824
5073,0.00801236997469778,0.23777999537255642,0.0,0.018631048044268708,0.0003851306558498627,0.09210526315789473
5092,0.01012088838909193,0.24207370321824984,0.0,0.019804698076655563,0.0004199660016059706,0.07276995305164319
5100,0.011807703120607253,0.2524122254881249,0.0,0.031132183735529794,0.0004583907860100439,0.08677567412507171
5106,0.013635085746415518,0.23445304543053844,0.00031944101809830146,0.020325609553155398,0.0003988033795885038,0.09076262083780881
5130,0.011104863649142536,0.24653317806464597,0.0,0.03047145771715036,0.0005547194712037456,0.09477442388834793
5132,0.0046387405116671354,0.22907042553102824,0.0,0.016022457560235372,0.00011390359521944629,0.16003787878787878
5144,0.009277481023334271,0.24101418265356897,0.0,0.025257442788627554,0.0005040281354984446,0.09906759906759907
5802,0.059881922968793924,0.2338078559878626,0.0010078220713928877,0.01900464391959702,0.00022043597073061064,0.05638665768045167
6170,0.006606691031768344,0.22742145086932325,5.7950193124752815e-05,0.013095288907994149,0.0001576783993527482,0.16342592592592592
6496,0.011948271014900197,0.2456150175494092,0.0,0.025075305703478903,0.0006402739991620895,0.06260504201680672
6715,0.011385999437728422,0.24387373767326817,0.0,0.031933387553201485,0.00047051356138186194,0.12530864197530864
6739,0.006325555243182457,0.23240450123454406,0.0,0.015097191518180737,0.0005387725535819955,0.08838383838383838
8286,0.00042170368287883047,0.00042170368287883047,0.0,7.376420852353262e-26,9.642709023730132e-05,0.0
8291,0.009980320494798987,0.22342482698733254,0.0,0.014196136704114263,0.0005201278350376627,0.0806841046277666
8293,0.023053134664042733,0.26171631690047936,0.0,0.05822262259825009,0.0017044691035007064,0.06748466257668712
12,0.009136913129041326,0.0,0.0,1.6035697505115786e-27,5.0487823458630175e-05,0.051201923076923075
663,0.029659825695811076,0.2173208818387359,0.0012964209284731577,0.005590785782804315,0.000279487720308565,0.06728250067756798
697,0.022490863086870958,0.22273318692742705,0.0007396282585520053,0.006174063223273226,0.00025859336006987804,0.07836965929656149
2708,0.009418048917627214,0.22893954371914602,7.633382716114027e-05,0.01731490689773495,0.00030583945262577337,0.08412483039348712
3371,0.008996345234748383,0.23297587751373242,0.0,0.019043782134705423,0.0005233674330495655,0.09226190476190477
4233,0.008293505763283665,0.23832422602256378,8.489928438312072e-06,0.028066568936048635,0.0004169021002479442,0.12244301578024547
13,0.0015462468372223785,0.0,0.0,1.6035697505115786e-27,5.0487823458630175e-05,0.11818181818181818
14,0.01602473994939556,0.0,0.0,1.6035697505115786e-27,5.0487823458630175e-05,0.030740568234746156
324,0.004217036828788305,0.2079751771566028,9.962941746385566e-05,0.0025874965253790162,0.0001408535466699706,0.11635944700460829
368,0.002389654202980039,0.2147584568289633,3.2337749591992477e-06,0.0027381515882065706,0.00022563359586339675,0.058823529411764705
477,0.0032330615687377003,0.2087159444519312,0.0,0.0021746110938105586,0.0003078183489187505,0.001976284584980237
797,0.001967950520101209,0.18813113629862288,9.792719979868542e-05,0.0007369627859501374,0.00016639818815922881,0.038461538461538464
1053,0.008996345234748383,0.22036437258968633,0.0,0.00535862890964907,0.0002878168195759778,0.09151785714285714
1123,0.009136913129041326,0.21993145648021795,0.0,0.00512615467197629,0.00032064962908837997,0.084375
2016,0.010683159966263706,0.23966879147262055,6.737516530083843e-05,0.025933884025087037,0.00029797009102902416,0.15881939564300773
8285,0.0009839752600506045,0.1749288445305939,0.0,0.000133031105538077,8.35143813460483e-05,0.19047619047619047
417,0.016305875737981444,0.253379002940893,0.00037288575971131756,0.043384585168006314,0.0007316747975975323,0.10701964901754912
737,0.06508293505763284,0.27597473862320504,0.006134997021063534,0.0896600302233649,0.0017365555312247151,0.04618650407720506
974,0.01813325836378971,0.2540850818588959,0.0004881130045243795,0.04636797060445294,0.0007711693155141759,0.14047532436037347
2229,0.020804048355355636,0.2173967090829225,0.00024868030398005503,0.004613698364888024,0.0001283018147771485,0.07258435230302474
2398,0.05650829350576328,0.2909224754389055,0.0036307516007489105,0.1171983832471754,0.002605333171725021,0.057431468175669804
4561,0.00042170368287883047,0.2080211239970835,0.0,0.0021746110938105586,0.00014165194426212584,0.0
4600,0.017992690469496767,0.2554741891197933,0.0005894900315614184,0.03516953370678934,0.001071032708025259,0.08150701797586801
4645,0.0037953331459094743,0.22457237538098643,2.825114812148587e-06,0.007708634136074575,0.0002793784826844848,0.04985754985754986
4658,0.000281135788585887,0.20899763983567493,0.0,0.002379151168681637,0.00011432390998339541,0.0
7871,0.006606691031768344,0.239258439997648,0.0,0.017128030676126754,0.00047459942170492486,0.07770582793709528
8292,0.005763283666010683,0.23278757321084267,0.0,0.010694711370346912,0.0003210921764836692,0.08353658536585366
16,0.0021085184143941524,0.0,0.0,1.6035697505115786e-27,5.0487823458630175e-05,0.11904761904761904
17,0.006325555243182457,0.0,0.0,1.6035697505115786e-27,5.0487823458630175e-05,0.08787878787878788
